title,link,user_name,date,description,category
"ChatGPT cán mốc 100 triệu người dùng trong tháng 1/2023, ấn tượng hơn hẳn TikTok, Instagram",https://quantrimang.com/lang-cong-nghe/chatgpt-can-moc-100-trieu-nguoi-dung-195217,Phạm Hải,03/02,"ChatGPT, mô hình siêu trí tuệ nhân tạo của OpenAI, đang là cái tên gây bão trên toàn thế giới vài tuần qua.",Tấn công mạng
5 lỗ hổng ứng dụng web nguy hiểm nhất và cách tìm ra chúng,https://quantrimang.com/lang-cong-nghe/lo-hong-ung-dung-web-nguy-hiem-nhat-195107,Nguyen Lan Anh,30/01,"Tội phạm mạng luôn tìm kiếm những cách sáng tạo để khai thác điểm yếu trong các ứng dụng web. Lý do đằng sau động cơ của chúng có thể khác nhau, từ lợi ích tài chính đến thù hận cá nhân hoặc mang tính nghị sự chính trị, nhưng tất cả đều gây rủi ro đáng kể cho tổ chức của bạn.",Tấn công mạng
Phát hiện chủng ransomware mới nhắm vào công cụ tìm kiếm Windows,https://quantrimang.com/lang-cong-nghe/chung-ransomware-moi-nham-vao-cong-cu-tim-kiem-windows-195104,Phạm Hải,28/01,Cuộc tấn công ransomware bắt đầu khi nạn nhân nhận được tệp thực thi chứa mã độc hại qua email.,Tấn công mạng
"Hacker bán công khai mã nguồn Liên Minh Huyền Thoại, Đấu trường chân lý, giá 1 triệu USD",https://quantrimang.com/lang-cong-nghe/hacker-dau-gia-cong-khai-ma-nguon-lien-minh-huyen-thoai-195090,Phạm Hải,26/01,"Một nhóm hacker đang bán đấu giá công khai mã nguồn được cho là của tựa game đình đám một thời - Liên minh huyền thoại, Đấu trường chân lý, và phần mềm chống gian lận Packman.",Tấn công mạng
Yahoo là thương hiệu bị lừa đảo nhiều nhất trong ba tháng cuối năm 2022,https://quantrimang.com/lang-cong-nghe/yahoo-la-thuong-hieu-bi-lua-dao-nhieu-nhat-ba-thang-cuoi-nam-2022-195084,Phạm Hải,25/01,Yahoo là thương hiệu bị mạo danh nhiều nhất trong các cuộc tấn công lừa đảo được ghi nhận trong khoảng thời gian 3 tháng cuối năm 2022.,Tấn công mạng
Tin tặc lạm dụng Google Ads để phát tán mã độc ngay trong các phần mềm hợp pháp,https://quantrimang.com/lang-cong-nghe/tin-tac-lam-dung-google-ads-de-phat-tan-ma-doc-194709,Phạm Hải,01/01,"Có một xu hướng nguy hiểm đang được cộng đồng tin tặc toàn cầu triển khai, đó là lạm dụng nền tảng Google Ads để phát tán mã độc hại.",Tấn công mạng
"Lỗi ứng dụng Hyundai cho phép hacker mở khóa, khởi động ô tô từ xa",https://quantrimang.com/lang-cong-nghe/loi-ung-dung-hyundai-cho-phep-hacker-mo-khoa-khoi-dong-o-to-tu-xa-194168,Phạm Hải,06/12,Hàng loạt lỗ hổng mới được phát hiện gần đây trong các ứng dụng di động của Hyundai.,Tấn công mạng
Điện thoại Samsung và LG có nguy cơ nhiễm mã độc hàng loạt do rò rỉ chứng chỉ Android,https://quantrimang.com/lang-cong-nghe/dien-thoai-samsung-va-lg-co-nguy-co-nhiem-ma-doc-194164,Phạm Hải,06/12,"Một chứng chỉ Android vừa bị rò rỉ trực tuyến mới đây, khiến hàng triệu thiết bị chạy hệ điều hành này có nguy cơ trở thành nạn nhân bất đắc dĩ của phần mềm độc hại.",Tấn công mạng
"Phát hiện chiến dịch mã độc Android có nhắm đến người dùng Việt Nam, đã đánh cắp được hơn 300.000 thông tin tài khoản Facebook",https://quantrimang.com/lang-cong-nghe/chien-dich-ma-doc-android-nham-den-nguoi-dung-viet-nam-194133,Phạm Hải,02/12,Chiến dịch này trên thực tế bắt đầu hoạt động từ năm 2018.,Tấn công mạng
Microsoft bổ sung loạt CPU AMD Ryzen mới vào danh sách được hỗ trợ của Windows 11,https://quantrimang.com/lang-cong-nghe/loat-cpu-amd-ryzen-moi-vao-danh-sach-ho-tro-windows-198585,Phạm Hải,4 giờ,"Đến hẹn lại lên, Microsoft mới đây đã âm thầm cập nhật danh sách các bộ xử lý hiện hành được hỗ trợ toàn diện với Windows 11.",Chuyện công nghệ
Một quốc gia ngắt Internet di động nhằm hạn chế thông tin sai lệch,https://quantrimang.com/lang-cong-nghe/mot-quoc-gia-ngat-internet-di-dong-nham-han-che-thong-tin-sai-lech-198576,Phạm Văn Quỳnh,10 giờ,"Đầu tuần qua, chính phủ Senegal đã áp đặt lệnh cấm TikTok trên toàn quốc và sau đó là cắt toàn bộ Internet trên thiết bị di động.",Chuyện công nghệ
Intel Embree hứa hẹn mang đến hiệu suất ray tracing mạnh mẽ cho GPU Arc,https://quantrimang.com/lang-cong-nghe/intel-embree-mang-den-hieu-suat-ray-tracing-manh-me-cho-gpu-arc-198573,Phạm Hải,9 giờ,"Intel Embree là một ""thư viện mã nguồn mở gồm nhiều nhân ray tracing"", được các chuyên gia trong ngành truyền thông sử dụng để nâng cao hiệu suất của các nền tảng kết xuất và tăng tốc quá trình.",Chuyện công nghệ
Windows 11 sẽ cập nhật API Vulkan giúp chơi game Android mượt hơn,https://quantrimang.com/lang-cong-nghe/windows-11-se-cap-nhat-api-vulkan-198572,Nguyễn Trang,Hôm qua,Nếu bạn đang sử dụng trình giả lập WSA (Windows Subsystem For Android) trên Windows 11 thì sẽ được cập nhật lên bản mới có sự hỗ trợ của API Vulkan.,Chuyện công nghệ
"Microsoft Edge muốn chụp ảnh màn hình của mọi trang web bạn truy cập, đây là cách vô hiệu hóa",https://quantrimang.com/lang-cong-nghe/edge-muon-chup-anh-man-hinh-cua-moi-trang-web-ban-truy-cap-198571,Phạm Hải,Hôm qua,Nền tảng trình duyệt của Microsoft có kế hoạch phát hành một bản cập nhật mới đi kèm với tính năng cho phép Edge chụp ảnh màn hình của từng trang web mà người dùng truy cập.,Chuyện công nghệ
"Một chiếc iPod thế hệ đầu tiên “full box, nguyên seal” được bán với giá 29.000 USD",https://quantrimang.com/lang-cong-nghe/ipod-the-he-dau-tien-full-box-nguyen-seal-duoc-ban-voi-gia-29000-usd-198565,Phạm Hải,Hôm qua,Tình yêu của giới sưu tầm công nghệ đối với các thiết bị “cổ điển” của Apple chưa bao giờ khiến chúng ta thôi ngạc nhiên.,Chuyện công nghệ
"Sau OpenAI và Google, Elon Musk trở thành chủ sở hữu mới của tên miền AI.com",https://quantrimang.com/lang-cong-nghe/musk-tro-thanh-chu-so-huu-moi-cua-ai-com-198559,Phạm Hải,2 ngày,AI.com là một trong những tên miền có giá trị nhất trong lĩnh vực xây dựng thương hiệu trí tuệ nhân tạo.,Chuyện công nghệ
"Võ sĩ robot nhanh nhất thế giới, độ trễ phản hồi chưa đầy 1/15 thời gian chớp mắt",https://quantrimang.com/lang-cong-nghe/vo-si-robot-nhanh-nhat-the-gioi-198546,Phạm Văn Quỳnh,3 ngày,"Robot Qibbot do công ty Robot Qibo ở tỉnh Sơn Đông, Trung Quốc phát triển mô phỏng chuyển động thực của võ sĩ, có thể được điều khiển từ xa với độ trễ phản hồi chỉ là 12 mili giây, bằng chưa đầy 1/15 thời gian chớp mắt.",Chuyện công nghệ
"Pin iPhone 14 bắt đầu chai sau chưa đầy một năm, người dùng than trời",https://quantrimang.com/lang-cong-nghe/pin-iphone-14-bat-dau-chai-sau-chua-day-mot-nam-198544,Nguyễn Đạt,3 ngày,"Sau gần một năm sử dụng, nhiều người dùng đã phản ánh trên các diễn đàn công nghệ và cả trang web hỗ trợ của Apple về việc chiếc iPhone 14 của họ đã có dấu hiệu bị chai pin, thời lượng sử dụng pin bị giảm.",Chuyện công nghệ
Công ty mẹ của TikTok bị kiện vì thu thập dữ liệu người dùng qua ứng dụng CapCut,https://quantrimang.com/lang-cong-nghe/cong-ty-me-tiktok-bi-kien-vi-thu-thap-du-lieu-qua-capcut-198537,Phạm Hải,2 ngày,ByteDance vừa tiếp tục vướng phải một bê bối pháp lý tại Mỹ với cáo buộc thu thập “trái phép” dữ liệu sinh trắc học của người dùng mà không được sự đồng ý.,Chuyện công nghệ
OPPO thay màu nền logo thành màu đen,https://quantrimang.com/lang-cong-nghe/oppo-thay-mau-nen-logo-thanh-mau-den-198528,Phạm Văn Quỳnh,3 ngày,"Oppo, nhà sản xuất điện thoại di động nổi tiếng của Trung Quốc, đã âm thầm thay thế logo màu xanh lục mang tính biểu tượng của mình đón nhận một diện mạo mới với các điểm nhấn đơn sắc trắng đen.",Chuyện công nghệ
Microsoft ngừng triển khai ứng dụng Cortana trên Windows 11,https://quantrimang.com/lang-cong-nghe/microsoft-ngung-trien-khai-ung-dung-cortana-tren-windows-11-198527,Phạm Hải,3 ngày,Microsoft đã quyết định ngừng cung cấp ứng dụng Cortana trên các thiết bị Windows khi công cụ trợ lý kỹ thuật số này chính thức bước vào giai đoạn khai tử hoàn toàn.,Chuyện công nghệ
"Nokia bất ngờ tung Nokia 130 và 150 giá rẻ, bền bỉ và pin ‘trâu’",https://quantrimang.com/lang-cong-nghe/nokia-130-va-150-198525,Nguyễn Đạt,4 ngày,"Nokia tiếp tục mở rộng dòng điện thoại phổ thông khi mới đây tung bộ đôi siêu phẩm Nokia 130 và 150, có giá cả phải chăng.",Chuyện công nghệ
Apple sẽ không thể ra mắt dịch vụ AI ngay trong năm 2024,https://quantrimang.com/lang-cong-nghe/apple-se-khong-the-ra-mat-dich-vu-ai-ngay-trong-nam-2024-198518,Phạm Hải,4 ngày,"Trước xu hướng phát triển cực nóng của thị trường AI tổng quát thời gian gần đây, một tên tuổi lớn trong thế giới công nghệ như Apple đương nhiên sẽ không thể đứng ngoài cuộc.",Chuyện công nghệ
"AudioCraft, công cụ AI tạo nhạc chuyên nghiệp từ văn bản",https://quantrimang.com/lang-cong-nghe/audiocraft-198514,Phạm Văn Quỳnh,4 ngày,"Ngày 2/8 vừa qua, Meta Platforms đã chính thức trình làng công cụ trí tuệ nhân tạo (AI) nguồn mở cho phép người dùng tạo nhạc và âm thanh chuyên nghiệp dựa trên đoạn văn bản đầu vào mô tả nội dung cần thực hiện (text prompt), có tên là AudioCraft.",Chuyện công nghệ
"Elon Musk muốn Apple giảm phí App Store, nói sẽ gặp Tim Cook để thương lượng",https://quantrimang.com/lang-cong-nghe/elon-musk-muon-apple-giam-phi-app-store-198510,Phạm Hải,4 ngày,Người đứng đầu nền tảng mạng xã hội Twitter (nay đã đổi tên thành X) Elon Musk tiếp tục “pressing” mạnh mẽ với Apple trong việc thay đổi đối chính sách đối với App Store.,Chuyện công nghệ
Apple sẽ sớm ra mắt điện thoại gập?,https://quantrimang.com/lang-cong-nghe/apple-co-dang-san-xuat-dien-thoai-gap-198508,Chàng trai nhạt nhẽo,4 ngày,"Gần đây, đã có rất nhiều tin đồn về việc Apple sẽ sản xuất một chiếc iPhone gập, cụ thể là một chiếc điện thoại nắp gập kiểu vỏ sò.",Chuyện công nghệ
"Trung Quốc sắp cấm trẻ em dùng điện thoại, tắt Internet từ 10 tối đến 6 giờ sáng",https://quantrimang.com/lang-cong-nghe/trung-quoc-sap-cam-tre-em-dung-dien-thoai-tat-internet-tu-10-toi-den-6-gio-sang-198507,Phạm Văn Quỳnh,4 ngày,Cơ quan quản lý không gian mạng Trung Quốc (CAC) mới đây đã công bố dự thảo quản lý việc sử dụng thiết bị di động và Internet nhằm hạn chế chứng nghiện Internet của người dân.,Chuyện công nghệ
VNeID chưa hoạt động được trên các bản iOS 17 Beta,https://quantrimang.com/lang-cong-nghe/vneid-chua-hoat-dong-duoc-tren-ios-17-198503,Phạm Văn Quỳnh,5 ngày,"Apple đã phát hành hai phiên bản thử nghiệm của iOS 17, cho nhà phát triển (Deveploper Beta) và cho người dùng phổ thông (Public Beta). Tuy nhiên, ứng dụng VNeID hiện không thể mở trên cả 2 phiên bản iOS 17 này.",Chuyện công nghệ
"Pixel Fold, chiếc điện thoại gập đầu tiên của Google, có gì đáng mong đợi?",https://quantrimang.com/lang-cong-nghe/pixel-fold-dien-thoai-gap-dau-tien-cua-google-196771,Chàng trai nhạt nhẽo,25/04,"Google vẫn chưa tham gia vào thị trường smartphone gập, nhưng điều này sẽ thay đổi. Hãng dự kiến sẽ ra mắt sản phẩm có thể gập đầu tiên, được gọi đơn giản là Pixel Fold, tại sự kiện Google I/O vào tháng 5 năm 2023.",Công nghệ mới
CPU Core thế hệ 12 và 13 quá tốt khiến AMD gần như đánh mất thị trường PC vào tay Intel,https://quantrimang.com/lang-cong-nghe/cpu-core-the-he-12-va-13-qua-tot-amd-danh-mat-thi-truong-pc-vao-tay-intel-196059,Phạm Hải,21/03,Cuộc so kè giữa Intel và AMD được đánh giá là một trong những yếu tố chính kiến tạo nên sự phát triển chung của ngành công nghiệp bộ xử lý máy tính toàn cầu.,Công nghệ mới
"Microsoft sắp ngừng bán key Windows 10, nhưng bạn vẫn có thể mua nếu muốn",https://quantrimang.com/lang-cong-nghe/microsoft-sap-ngung-ban-key-windows-10-195063,Phạm Hải,24/01,Việc Microsoft ngừng bán Windows 10 là một cột mốc quan trọng đối trong tiến trình ngừng hoạt động của hệ điều hành.,Công nghệ mới
Công nghệ việt vị bán tự động là gì?,https://quantrimang.com/lang-cong-nghe/cong-nghe-viet-vi-ban-tu-dong-se-duoc-su-dung-tai-world-cup-2022-193929,Minh Mũm Mĩm,21/11,Công nghệ việt vị bán tự động sử dụng 12 camera theo dõi chuyên dụng gắn ở bên dưới mái sân vận động để theo dõi quả bóng và 29 điểm dữ liệu của từng cầu thủ.,Công nghệ mới
Có bao nhiêu vệ tinh nằm trong quỹ đạo Trái đất? Quốc gia nào sở hữu nhiều nhất?,https://quantrimang.com/lang-cong-nghe/quoc-gia-nao-so-huu-nhieu-ve-tinh-nhat-188110,PP,28/02,"Vệ tinh hay chính xác là vệ tinh nhân tạo là một thiết bị được đặt trên quỹ đạo xung quanh Trái đất để phục vụ cho các mục đích khoa học, quân sự hoặc liên lạc.",Công nghệ mới
Google có thể phát hiện mã độc đào tiền ảo mà không cần cài phần mềm lên máy người dùng,https://quantrimang.com/lang-cong-nghe/google-co-the-phat-hien-ma-doc-dao-tien-ao-187703,Kyr Doo-Hyun,08/02,Do không cần cài phần mềm nên việc phát hiện mã độc đào tiền ảo sẽ không ảnh hưởng tới hiệu suất của thiết bị.,Công nghệ mới
5 thất bại lớn nhất của giới công nghệ trong năm 2021,https://quantrimang.com/lang-cong-nghe/nhung-that-bai-lon-nhat-cua-gioi-cong-nghe-186887,PP,27/12,CNN mới đây đã liệt kê những thất bại lớn nhất của giới công nghệ trong năm 2021.,Công nghệ mới
"Kích thước video tối ưu đăng lên Facebook, YouTube, Instagram và Twitter,..",https://quantrimang.com/lang-cong-nghe/kich-thuoc-video-dang-len-cac-mang-xa-hoi-185820,PP,09/11,"Dưới đây là các thông số về kích thước, định dạng, tỷ lệ khung hình, thời gian đăng, độ dài của video trên từng mạng xã hội, mời các bạn tham khảo.",Công nghệ mới
Phát minh ra loại vải thông minh có thể sạc điện không dây và giặt như bình thường,https://quantrimang.com/lang-cong-nghe/vai-thong-minh-co-the-sac-dien-khong-day-va-giat-182042,Phạm Hải,13/06,Một nhóm các kỹ sư đến từ Đại học Purdue (Hoa Kỳ) vừa tìm ra phương pháp biến quần áo thông thường thành một loại “thiết bị may mặc thông minh”.,Công nghệ mới
Trend trên Twitter có thực sự là trend khi bị hacker thao túng thuật toán trong nhiều năm?,https://quantrimang.com/lang-cong-nghe/trend-tren-twitter-bi-hacker-thao-tung-trong-nhieu-nam-181916,Hạnh,08/06,"Hacker lợi dụng sơ hở của thuật toán trending của Twitter để có thể biến một ""trend giả"" thành ""trend thật"".",Công nghệ mới
"Apple Watch sẽ có thêm tính năng đo huyết áp, lượng cồn và lượng đường trong máu",https://quantrimang.com/lang-cong-nghe/apple-watch-2022-180956,An,05/05,"Theo thông tin mới được tiết lộ về một trong những đối tác kinh doanh của Apple, Apple Watch có thể có khả năng đo huyết áp, đường huyết và nồng độ cồn trong máu trong tương lai.",Công nghệ mới
Brave chặn công nghệ theo dõi quảng cáo mới nhất của Google,https://quantrimang.com/lang-cong-nghe/brave-chan-cong-nghe-theo-doi-quang-cao-moi-nhat-cua-google-180499,Hạnh,14/04,"Trong một bài đăng trên blog mới, trình duyệt Brave cho biết sẽ chặn công nghệ theo dõi quảng cáo mới nhất của Google vì “nó gây hại nghiêm trọng đến quyền riêng tư của người dùng”.",Công nghệ mới
"Terraform đã có mặt tại Việt Nam, DevOps như “hổ mọc thêm cánh”",https://quantrimang.com/lang-cong-nghe/terraform-da-co-mat-tai-viet-nam-179833,Ahihi,17/03,"Xét 1 tình huống thực tế: Doanh nghiệp đang sử dụng kết hợp 1 lúc 3 nhà cung cấp đám mây. Và DevOps cần một cách nhanh hơn và dễ dàng hơn để quản lý tất cả các cấu hình cơ sở hạ tầng trong khi phát triển, thử nghiệm và quản lý hạ tầng trên đám mây.",Công nghệ mới
Sony bất ngờ xóa ‘bom tấn’ Cyberpunk 2077 khỏi PlayStation Store,https://quantrimang.com/lang-cong-nghe/sony-xoa-bo-cyberpunk-2077-khoi-playstation-store-177830,Phạm Hải,21/12,Nguồn cơn của sự việc bắt nguồn từ thực tế rằng Cyberpunk 2077 có rất nhiều lỗi.,Công nghệ mới
Oppo đang ấp ủ một chiếc điện thoại với mô-đun camera có thể tháo rời,https://quantrimang.com/lang-cong-nghe/oppo-dien-thoai-voi-mo-dun-camera-co-the-thao-roi-177425,Phạm Hải,08/12,Oppo là một trong những nhà sản xuất Trung Quốc luôn đi đầu trong việc sáng tạo và đổi mới thiết kế điện thoại thông minh.,Công nghệ mới
"Samsung xin cấp bằng sáng chế cho chiếc “nhẫn sạc thông minh”, sạc được pin cho smartphone, lấy năng lượng từ chính người dùng",https://quantrimang.com/lang-cong-nghe/samsung-nhan-sac-thong-minh-177374,Phạm Hải,05/12,"Với việc các thiết bị ngày càng mỏng hơn, những phụ kiện như pin sạc dự phòng cũng trở nên phổ biến và đa dạng chủng loại hơn.",Công nghệ mới
"Apple được cấp bằng sáng chế cho phiên bản Touch ID thế hệ mới, sử dụng công nghệ hồng ngoại tích hợp dưới màn hình",https://quantrimang.com/lang-cong-nghe/apple-touch-id-the-he-moi-176559,Phạm Hải,05/11,Apple vừa chính thức được cấp bằng sáng chế cho phiên bản Touch ID thế hệ mới với hàng loạt cải tiến ưu việt hơn hẳn so với phiên bản tiền nhiệm.,Công nghệ mới
Logitech Ergo M575: Mẫu chuột độc đáo có thể sử dụng cố định tại một vị trí mà không cần di chuyển,https://quantrimang.com/lang-cong-nghe/logitech-ergo-m575-176409,Phạm Hải,31/10,Mẫu chuột độc đáo này vừa được Logitech trình làng với “họ tên” đầy đủ là Ergo M575 TrackballMouse.,Công nghệ mới
TCL ‘khoe’ màn hình smartphone có thể cuộn tròn linh hoạt,https://quantrimang.com/lang-cong-nghe/tcl-khoe-mau-man-hinh-smartphone-co-the-cuon-tron-linh-hoat-176286,Phạm Hải,27/10,TCL vừa tung ra một đoạn video mang đến cái nhìn chi tiết hơn về mẫu smartphone màn hình cuộn đang được phát triển trong phòng thí nghiệm của công ty.,Công nghệ mới
Samsung tuyên bố phát triển thành công công nghệ Blue QLED hoàn toàn mới,https://quantrimang.com/lang-cong-nghe/samsung-phat-trien-thanh-cong-cong-nghe-blue-qled-176150,Phạm Hải,23/10,Samsung từ trước đến nay nổi tiếng là nhà sản xuất luôn đi tiên phong trong việc đầu tư nghiên cứu cũng như phát triển các công nghệ mới.,Công nghệ mới
ChatGPT Code Interpreter là gì? Tại sao nó lại quan trọng đến vậy?,https://quantrimang.com/lang-cong-nghe/chatgpt-code-interpreter-la-gi-198471,Chàng trai nhạt nhẽo,6 ngày,"Code Interpreter là một môi trường lập trình Python được sandbox trong ChatGPT, nơi bạn có thể thực hiện nhiều tác vụ khác nhau bằng cách thực thi code Python.",Trí tuệ nhân tạo (AI)
Mọi thứ bạn cần biết về OpenAI,https://quantrimang.com/lang-cong-nghe/moi-thu-can-biet-ve-openai-198460,Chàng trai nhạt nhẽo,6 ngày,"Với việc trí tuệ nhân tạo (AI) ngày càng trở nên phổ biến, OpenAI là niềm say mê của những người đam mê công nghệ. Vậy OpenAI chính xác là gì và công ty này đã đạt được những gì để trở nên nổi tiếng như vậy?",Trí tuệ nhân tạo (AI)
6 cách ứng dụng AI trong sản xuất âm nhạc,https://quantrimang.com/lang-cong-nghe/ung-dung-ai-trong-san-xuat-am-nhac-198373,Chàng trai nhạt nhẽo,27/07,"Có rất nhiều trường hợp sử dụng cho Trí tuệ nhân tạo (AI). Công nghệ đã thay đổi cách chúng ta làm việc, sáng tạo nghệ thuật, viết và thậm chí sản xuất âm nhạc.",Trí tuệ nhân tạo (AI)
Llama 2 là gì? Sử dụng Llama 2 như thế nào?,https://quantrimang.com/lang-cong-nghe/llama-2-la-gi-198309,Chàng trai nhạt nhẽo,24/07,"Llama 2 có gì độc đáo? Llama 2 khác với GPT-4, PaLM 2 và Claude 2 như thế nào và tại sao bạn nên quan tâm tới nó?",Trí tuệ nhân tạo (AI)
4 cách chatbot AI Claude vượt trội hơn ChatGPT,https://quantrimang.com/lang-cong-nghe/chatbot-ai-claude-vuot-troi-hon-chatgpt-198277,Chàng trai nhạt nhẽo,20/07,"Với việc Anthropic phát hành mô hình Claude AI 2 được xây dựng để cung cấp năng lượng cho chatbot Claude AI, sự thống trị của ChatGPT trong không gian AI dường như đã bị lung lay.",Trí tuệ nhân tạo (AI)
GPT4All là gì? GPT4All hoạt động như thế nào?,https://quantrimang.com/lang-cong-nghe/gpt4all-la-gi-198192,Chàng trai nhạt nhẽo,15/07,GPT4All là một hệ sinh thái mã nguồn mở dùng để tích hợp LLM vào các ứng dụng mà không phải trả phí đăng ký nền tảng hoặc phần cứng.,Trí tuệ nhân tạo (AI)
Anthropic ra mắt Claude 2: Đối thủ cạnh tranh mới của ChatGPT và Bard,https://quantrimang.com/lang-cong-nghe/anthropic-ra-mat-claude-2-198167,Chàng trai nhạt nhẽo,15/07,"Công ty startup trí tuệ nhân tạo Anthropic lần đầu tiên cung cấp chatbot AI của mình cho công chúng, tạo nên một đối thủ mới cho các chatbot như ChatGPT của OpenAI và Bard của Google.",Trí tuệ nhân tạo (AI)
Cách xây dựng ChatGPT tùy chỉnh bằng dữ liệu của riêng bạn,https://quantrimang.com/lang-cong-nghe/xay-dung-chatgpt-tuy-chinh-198133,Chàng trai nhạt nhẽo,17/07,Sử dụng API của OpenAI và LangChain cung cấp cho ChatGPT dữ liệu tùy chỉnh và thông tin cập nhật trước năm 2021 nhằm tạo phiên bản ChatGPT tùy chỉnh.,Trí tuệ nhân tạo (AI)
Chatbot AI của Google hỗ trợ y tế đã được thử nghiệm tại các bệnh viện,https://quantrimang.com/lang-cong-nghe/chatbot-google-ho-tro-y-te-da-duoc-thu-nghiem-tai-cac-benh-vien-198106,Minh Mũm Mĩm,10/07,"Google's Med-PaLM 2, một công cụ trí tuệ nhân tạo mới đã được Google thiết kế để trả lời về những câu hỏi thông tin y tế.",Trí tuệ nhân tạo (AI)
Bạn nên sử dụng phiên bản ChatGPT nào?,https://quantrimang.com/lang-cong-nghe/nen-su-dung-phien-ban-chatgpt-nao-198074,Chàng trai nhạt nhẽo,08/07,Bạn có thể khiến ChatGPT làm những gì mình muốn tốt đến mức nào? Bạn có biết phiên bản ChatGPT nào có thể đáp ứng tốt nhất nhu cầu của mình không?,Trí tuệ nhân tạo (AI)
